('group_1',)
('group_2',)
('group_3',)

('Кира Тарасовна Владимирова', 1)
('Зыкова София Александровна', 1)
('Гаврила Аксёнович Максимов', 1)
('Ирина Эльдаровна Голубева', 1)
('Ираида Рубеновна Давыдова', 1)
('Анисимов Пимен Глебович', 1)
('Родионов Пров Августович', 1)
('Феврония Кирилловна Гуляева', 1)
('Агап Трифонович Сидоров', 1)
('Виктория Юрьевна Зайцева', 1)
('Аскольд Марсович Емельянов', 1)
('Федосий Матвеевич Кудрявцев', 1)
('Зыков Лаврентий Устинович', 1)
('Вера Руслановна Калинина', 1)
('тов. Никифоров Каллистрат Игоревич', 1)
('Нина Леонидовна Козлова', 1)
('Пелагея Игоревна Федосеева', 1)
('Горшкова Глафира Васильевна', 1)
('Глафира Сергеевна Рожкова', 1)
('Зоя Евгеньевна Афанасьева', 1)
('Анжелика Степановна Нестерова', 2)
('Ульяна Натановна Тарасова', 2)
('Нинель Андреевна Дементьева', 2)
('Исаков Юрий Валерьянович', 2)
('Лариса Ивановна Савельева', 2)
('Александрова Галина Эльдаровна', 2)
('Галина Константиновна Пахомова', 2)
('Кузьмина Надежда Степановна', 2)
('Герасимова София Леонидовна', 2)
('Виноградов Гостомысл Тихонович', 2)
('Мартынов Ростислав Ефимович', 2)
('Сысоев Фадей Изотович', 2)
('Любим Давидович Веселов', 2)
('тов. Кузьмина Виктория Олеговна', 2)
('Силина Александра Архиповна', 2)
('Мамонтов Капитон Герасимович', 2)
('Ульян Егорович Сысоев', 2)
('Октябрина Филипповна Зиновьева', 2)
('Гуляев Рубен Адамович', 2)
('Белоусов Фадей Данилович', 2)
('Белякова Зинаида Кузьминична', 3)
('Юлия Васильевна Доронина', 3)
('Нифонт Фролович Беляев', 3)
('Воронов Пров Феодосьевич', 3)
('Лаврентьев Эдуард Денисович', 3)
('Пестова Тамара Викторовна', 3)
('Капустина Зинаида Кузьминична', 3)
('Калашникова Наина Рубеновна', 3)
('Наина Станиславовна Савина', 3)
('Агафонов Адам Фролович', 3)
('Голубев Селиван Игнатьевич', 3)
('Мария Руслановна Герасимова', 3)
('Захар Федотович Силин', 3)
('Будимир Харлампович Тимофеев', 3)
('Мариан Евсеевич Ситников', 3)
('Волков Эмиль Антонович', 3)
('Фока Якубович Шаров', 3)
('тов. Фадеев Милован Ярославович', 3)
('Виталий Филатович Лукин', 3)
('Елена Тимуровна Васильева', 3)

('Повар', 'Лебедева Светлана Тимофеевна', 1, 3, datetime.date(2021, 3, 25))
('Контент-менеджер', 'Агафонова Глафира Тимуровна', 11, 5, datetime.date(2021, 12, 9))
('Контент-менеджер', 'Лебедева Светлана Тимофеевна', 11, 3, datetime.date(2021, 12, 18))
('Контент-менеджер', 'Лебедева Светлана Тимофеевна', 11, 9, datetime.date(2021, 4, 21))
('Контент-менеджер', 'Агафонова Глафира Тимуровна', 11, 3, datetime.date(2021, 1, 8))
('Контент-менеджер', 'Крюков Андроник Измаилович', 11, 9, datetime.date(2021, 11, 26))
('Контент-менеджер', 'Агафонова Глафира Тимуровна', 11, 12, datetime.date(2021, 11, 24))
('Контент-менеджер', 'Агафонова Глафира Тимуровна', 11, 11, datetime.date(2021, 1, 1))
('Контент-менеджер', 'Крюков Андроник Измаилович', 11, 10, datetime.date(2021, 1, 2))
('Контент-менеджер', 'Крюков Андроник Измаилович', 11, 4, datetime.date(2021, 1, 9))
('Мастер педикюра', 'Лебедева Светлана Тимофеевна', 11, 1, datetime.date(2021, 8, 17))
('Мастер педикюра', 'Крюков Андроник Измаилович', 11, 4, datetime.date(2021, 2, 28))
('Мастер педикюра', 'Агафонова Глафира Тимуровна', 11, 9, datetime.date(2021, 8, 28))
('Мастер педикюра', 'Крюков Андроник Измаилович', 11, 1, datetime.date(2021, 2, 4))
('Мастер педикюра', 'Лебедева Светлана Тимофеевна', 11, 2, datetime.date(2021, 3, 6))
('Мастер педикюра', 'Алексей Гордеевич Овчинников', 11, 11, datetime.date(2021, 11, 27))
('Мастер педикюра', 'Лебедева Светлана Тимофеевна', 11, 11, datetime.date(2021, 8, 25))
('Мастер педикюра', 'Крюков Андроник Измаилович', 11, 4, datetime.date(2021, 12, 12))
('Мастер педикюра', 'Агафонова Глафира Тимуровна', 11, 4, datetime.date(2021, 4, 7))
('Мастер педикюра', 'Алексей Гордеевич Овчинников', 11, 4, datetime.date(2021, 2, 18))
('Мастер педикюра', 'Агафонова Глафира Тимуровна', 11, 2, datetime.date(2021, 10, 17))
('Мастер педикюра', 'Крюков Андроник Измаилович', 11, 2, datetime.date(2021, 7, 4))
('Мастер педикюра', 'Лебедева Светлана Тимофеевна', 11, 10, datetime.date(2021, 3, 10))
('Мастер педикюра', 'Крюков Андроник Измаилович', 11, 12, datetime.date(2021, 7, 23))
('Мастер педикюра', 'Агафонова Глафира Тимуровна', 11, 10, datetime.date(2021, 1, 13))
('Мастер педикюра', 'Алексей Гордеевич Овчинников', 11, 12, datetime.date(2021, 11, 2))
('Мастер педикюра', 'Алексей Гордеевич Овчинников', 11, 3, datetime.date(2021, 4, 4))
('Мастер педикюра', 'Агафонова Глафира Тимуровна', 11, 6, datetime.date(2021, 3, 9))
('Мастер педикюра', 'Крюков Андроник Измаилович', 11, 1, datetime.date(2021, 3, 11))
('Мастер педикюра', 'Лебедева Светлана Тимофеевна', 11, 8, datetime.date(2021, 6, 17))
('Повар', 'Агафонова Глафира Тимуровна', 12, 6, datetime.date(2021, 6, 24))
('Повар', 'Алексей Гордеевич Овчинников', 12, 12, datetime.date(2021, 4, 23))
('Повар', 'Лебедева Светлана Тимофеевна', 12, 7, datetime.date(2021, 7, 11))
('Повар', 'Агафонова Глафира Тимуровна', 12, 9, datetime.date(2021, 9, 8))
('Повар', 'Крюков Андроник Измаилович', 12, 4, datetime.date(2021, 10, 14))
('Повар', 'Агафонова Глафира Тимуровна', 12, 3, datetime.date(2021, 11, 9))
('Повар', 'Крюков Андроник Измаилович', 12, 2, datetime.date(2021, 4, 26))
('Повар', 'Алексей Гордеевич Овчинников', 12, 8, datetime.date(2021, 6, 21))
('Повар', 'Крюков Андроник Измаилович', 12, 5, datetime.date(2021, 3, 19))
('Повар', 'Лебедева Светлана Тимофеевна', 12, 3, datetime.date(2021, 1, 1))
('Повар', 'Агафонова Глафира Тимуровна', 12, 5, datetime.date(2021, 3, 24))
('Повар', 'Лебедева Светлана Тимофеевна', 12, 6, datetime.date(2021, 8, 16))
('Повар', 'Крюков Андроник Измаилович', 12, 4, datetime.date(2021, 10, 26))
('Повар', 'Лебедева Светлана Тимофеевна', 12, 8, datetime.date(2021, 6, 18))
('Повар', 'Крюков Андроник Измаилович', 12, 1, datetime.date(2021, 6, 14))
('Повар', 'Агафонова Глафира Тимуровна', 12, 2, datetime.date(2021, 8, 27))
('Повар', 'Агафонова Глафира Тимуровна', 12, 6, datetime.date(2021, 6, 25))
('Повар', 'Крюков Андроник Измаилович', 12, 2, datetime.date(2021, 4, 28))
('Повар', 'Агафонова Глафира Тимуровна', 12, 12, datetime.date(2021, 5, 9))
('Повар', 'Агафонова Глафира Тимуровна', 12, 1, datetime.date(2021, 2, 10))
('Невропатолог', 'Крюков Андроник Измаилович', 12, 8, datetime.date(2021, 9, 24))
('Невропатолог', 'Крюков Андроник Измаилович', 12, 5, datetime.date(2021, 2, 3))
('Невропатолог', 'Лебедева Светлана Тимофеевна', 12, 1, datetime.date(2021, 6, 13))
('Невропатолог', 'Агафонова Глафира Тимуровна', 12, 1, datetime.date(2021, 5, 8))
('Невропатолог', 'Агафонова Глафира Тимуровна', 12, 8, datetime.date(2021, 1, 20))
('Невропатолог', 'Агафонова Глафира Тимуровна', 12, 8, datetime.date(2021, 11, 20))
('Невропатолог', 'Лебедева Светлана Тимофеевна', 12, 2, datetime.date(2021, 12, 28))
('Невропатолог', 'Крюков Андроник Измаилович', 12, 8, datetime.date(2021, 12, 18))
('Невропатолог', 'Агафонова Глафира Тимуровна', 12, 11, datetime.date(2021, 11, 18))
('Невропатолог', 'Крюков Андроник Измаилович', 12, 11, datetime.date(2021, 3, 24))
('Невропатолог', 'Крюков Андроник Измаилович', 12, 4, datetime.date(2021, 11, 24))
('Невропатолог', 'Агафонова Глафира Тимуровна', 12, 7, datetime.date(2021, 8, 27))
('Невропатолог', 'Лебедева Светлана Тимофеевна', 12, 2, datetime.date(2021, 4, 20))
('Невропатолог', 'Крюков Андроник Измаилович', 12, 5, datetime.date(2021, 10, 1))
('Невропатолог', 'Лебедева Светлана Тимофеевна', 12, 7, datetime.date(2021, 1, 11))
('Невропатолог', 'Крюков Андроник Измаилович', 12, 5, datetime.date(2021, 10, 1))
('Невропатолог', 'Лебедева Светлана Тимофеевна', 12, 8, datetime.date(2021, 3, 18))
('Невропатолог', 'Алексей Гордеевич Овчинников', 12, 2, datetime.date(2021, 8, 3))
('Невропатолог', 'Агафонова Глафира Тимуровна', 12, 7, datetime.date(2021, 9, 9))
('Невропатолог', 'Крюков Андроник Измаилович', 12, 7, datetime.date(2021, 5, 14))
('Прозектор', 'Крюков Андроник Измаилович', 12, 11, datetime.date(2021, 1, 2))
('Прозектор', 'Крюков Андроник Измаилович', 12, 6, datetime.date(2021, 5, 7))
('Прозектор', 'Лебедева Светлана Тимофеевна', 12, 2, datetime.date(2021, 3, 25))
('Прозектор', 'Лебедева Светлана Тимофеевна', 12, 3, datetime.date(2021, 2, 16))
('Прозектор', 'Крюков Андроник Измаилович', 12, 9, datetime.date(2021, 3, 3))
('Прозектор', 'Агафонова Глафира Тимуровна', 12, 8, datetime.date(2021, 5, 21))
('Прозектор', 'Лебедева Светлана Тимофеевна', 12, 3, datetime.date(2021, 10, 1))
('Прозектор', 'Алексей Гордеевич Овчинников', 12, 2, datetime.date(2021, 5, 26))
('Прозектор', 'Агафонова Глафира Тимуровна', 12, 4, datetime.date(2021, 4, 4))
('Прозектор', 'Агафонова Глафира Тимуровна', 12, 8, datetime.date(2021, 9, 24))
('Прозектор', 'Лебедева Светлана Тимофеевна', 12, 7, datetime.date(2021, 7, 3))
('Прозектор', 'Агафонова Глафира Тимуровна', 12, 7, datetime.date(2021, 4, 25))
('Прозектор', 'Алексей Гордеевич Овчинников', 12, 4, datetime.date(2021, 9, 20))
('Прозектор', 'Крюков Андроник Измаилович', 12, 11, datetime.date(2021, 4, 8))
('Прозектор', 'Алексей Гордеевич Овчинников', 12, 2, datetime.date(2021, 10, 5))
('Прозектор', 'Крюков Андроник Измаилович', 12, 9, datetime.date(2021, 8, 6))
('Прозектор', 'Агафонова Глафира Тимуровна', 12, 2, datetime.date(2021, 7, 6))
('Прозектор', 'Лебедева Светлана Тимофеевна', 12, 9, datetime.date(2021, 11, 26))
('Прозектор', 'Алексей Гордеевич Овчинников', 12, 12, datetime.date(2021, 6, 22))
('Прозектор', 'Агафонова Глафира Тимуровна', 12, 3, datetime.date(2021, 5, 26))
('Контент-менеджер', 'Алексей Гордеевич Овчинников', 12, 2, datetime.date(2021, 4, 26))
('Контент-менеджер', 'Алексей Гордеевич Овчинников', 12, 10, datetime.date(2021, 10, 4))
('Контент-менеджер', 'Алексей Гордеевич Овчинников', 12, 11, datetime.date(2021, 12, 23))
('Контент-менеджер', 'Агафонова Глафира Тимуровна', 12, 9, datetime.date(2021, 10, 4))
('Контент-менеджер', 'Крюков Андроник Измаилович', 12, 2, datetime.date(2021, 1, 12))
('Контент-менеджер', 'Алексей Гордеевич Овчинников', 12, 3, datetime.date(2021, 6, 19))
('Контент-менеджер', 'Агафонова Глафира Тимуровна', 12, 4, datetime.date(2021, 3, 11))
('Контент-менеджер', 'Крюков Андроник Измаилович', 12, 5, datetime.date(2021, 12, 1))
('Контент-менеджер', 'Лебедева Светлана Тимофеевна', 12, 9, datetime.date(2021, 6, 8))
('Контент-менеджер', 'Агафонова Глафира Тимуровна', 12, 9, datetime.date(2021, 7, 18))
('Контент-менеджер', 'Крюков Андроник Измаилович', 12, 8, datetime.date(2021, 9, 21))
('Контент-менеджер', 'Агафонова Глафира Тимуровна', 12, 2, datetime.date(2021, 10, 16))
('Контент-менеджер', 'Крюков Андроник Измаилович', 12, 7, datetime.date(2021, 1, 26))
('Контент-менеджер', 'Агафонова Глафира Тимуровна', 12, 2, datetime.date(2021, 5, 14))
('Контент-менеджер', 'Агафонова Глафира Тимуровна', 12, 11, datetime.date(2021, 10, 17))
('Контент-менеджер', 'Алексей Гордеевич Овчинников', 12, 8, datetime.date(2021, 5, 25))
('Контент-менеджер', 'Лебедева Светлана Тимофеевна', 12, 12, datetime.date(2021, 7, 21))
('Контент-менеджер', 'Алексей Гордеевич Овчинников', 12, 9, datetime.date(2021, 2, 9))
('Контент-менеджер', 'Лебедева Светлана Тимофеевна', 12, 2, datetime.date(2021, 5, 2))
('Контент-менеджер', 'Агафонова Глафира Тимуровна', 12, 7, datetime.date(2021, 11, 24))
('Мастер педикюра', 'Алексей Гордеевич Овчинников', 12, 6, datetime.date(2021, 4, 21))
('Мастер педикюра', 'Алексей Гордеевич Овчинников', 12, 3, datetime.date(2021, 8, 19))
('Мастер педикюра', 'Лебедева Светлана Тимофеевна', 12, 10, datetime.date(2021, 3, 5))
('Мастер педикюра', 'Крюков Андроник Измаилович', 12, 2, datetime.date(2021, 1, 7))
('Мастер педикюра', 'Алексей Гордеевич Овчинников', 12, 7, datetime.date(2021, 4, 19))
('Мастер педикюра', 'Крюков Андроник Измаилович', 12, 10, datetime.date(2021, 10, 14))
('Мастер педикюра', 'Лебедева Светлана Тимофеевна', 12, 7, datetime.date(2021, 6, 20))
('Мастер педикюра', 'Лебедева Светлана Тимофеевна', 12, 4, datetime.date(2021, 10, 26))
('Мастер педикюра', 'Агафонова Глафира Тимуровна', 12, 3, datetime.date(2021, 8, 18))
('Мастер педикюра', 'Агафонова Глафира Тимуровна', 12, 6, datetime.date(2021, 4, 25))
('Мастер педикюра', 'Крюков Андроник Измаилович', 12, 2, datetime.date(2021, 3, 26))
('Мастер педикюра', 'Агафонова Глафира Тимуровна', 12, 6, datetime.date(2021, 11, 1))
('Мастер педикюра', 'Агафонова Глафира Тимуровна', 12, 5, datetime.date(2021, 11, 28))
('Мастер педикюра', 'Крюков Андроник Измаилович', 12, 6, datetime.date(2021, 7, 8))
('Мастер педикюра', 'Лебедева Светлана Тимофеевна', 12, 1, datetime.date(2021, 9, 2))
('Мастер педикюра', 'Крюков Андроник Измаилович', 12, 7, datetime.date(2021, 11, 10))
('Мастер педикюра', 'Лебедева Светлана Тимофеевна', 12, 12, datetime.date(2021, 5, 7))
('Мастер педикюра', 'Алексей Гордеевич Овчинников', 12, 4, datetime.date(2021, 10, 5))
('Мастер педикюра', 'Агафонова Глафира Тимуровна', 12, 6, datetime.date(2021, 3, 9))
('Мастер педикюра', 'Агафонова Глафира Тимуровна', 12, 1, datetime.date(2021, 9, 8))
('Повар', 'Агафонова Глафира Тимуровна', 13, 9, datetime.date(2021, 12, 5))
('Повар', 'Агафонова Глафира Тимуровна', 13, 6, datetime.date(2021, 3, 23))
('Повар', 'Крюков Андроник Измаилович', 13, 11, datetime.date(2021, 7, 6))
('Повар', 'Алексей Гордеевич Овчинников', 13, 6, datetime.date(2021, 7, 19))
('Повар', 'Крюков Андроник Измаилович', 13, 12, datetime.date(2021, 3, 26))
('Повар', 'Лебедева Светлана Тимофеевна', 13, 9, datetime.date(2021, 10, 21))
('Повар', 'Алексей Гордеевич Овчинников', 13, 8, datetime.date(2021, 7, 18))
('Повар', 'Алексей Гордеевич Овчинников', 13, 5, datetime.date(2021, 8, 28))
('Повар', 'Алексей Гордеевич Овчинников', 13, 2, datetime.date(2021, 5, 7))
('Повар', 'Алексей Гордеевич Овчинников', 13, 5, datetime.date(2021, 9, 6))
('Повар', 'Алексей Гордеевич Овчинников', 13, 8, datetime.date(2021, 8, 25))
('Повар', 'Крюков Андроник Измаилович', 13, 1, datetime.date(2021, 12, 1))
('Повар', 'Агафонова Глафира Тимуровна', 13, 6, datetime.date(2021, 9, 13))
('Повар', 'Крюков Андроник Измаилович', 13, 2, datetime.date(2021, 12, 2))
('Повар', 'Лебедева Светлана Тимофеевна', 13, 12, datetime.date(2021, 11, 11))
('Повар', 'Крюков Андроник Измаилович', 13, 2, datetime.date(2021, 1, 22))
('Повар', 'Лебедева Светлана Тимофеевна', 13, 8, datetime.date(2021, 1, 24))
('Повар', 'Лебедева Светлана Тимофеевна', 13, 7, datetime.date(2021, 2, 1))
('Повар', 'Лебедева Светлана Тимофеевна', 13, 8, datetime.date(2021, 9, 3))
('Повар', 'Агафонова Глафира Тимуровна', 13, 12, datetime.date(2021, 8, 18))
('Невропатолог', 'Крюков Андроник Измаилович', 13, 9, datetime.date(2021, 7, 1))
('Невропатолог', 'Лебедева Светлана Тимофеевна', 13, 3, datetime.date(2021, 1, 4))
('Невропатолог', 'Лебедева Светлана Тимофеевна', 13, 3, datetime.date(2021, 12, 21))
('Невропатолог', 'Агафонова Глафира Тимуровна', 13, 9, datetime.date(2021, 11, 11))
('Невропатолог', 'Алексей Гордеевич Овчинников', 13, 5, datetime.date(2021, 4, 15))
('Невропатолог', 'Агафонова Глафира Тимуровна', 13, 4, datetime.date(2021, 4, 1))
('Невропатолог', 'Агафонова Глафира Тимуровна', 13, 10, datetime.date(2021, 4, 1))
('Невропатолог', 'Алексей Гордеевич Овчинников', 13, 4, datetime.date(2021, 5, 27))
('Невропатолог', 'Агафонова Глафира Тимуровна', 13, 9, datetime.date(2021, 7, 2))
('Невропатолог', 'Агафонова Глафира Тимуровна', 13, 7, datetime.date(2021, 5, 21))
('Невропатолог', 'Лебедева Светлана Тимофеевна', 13, 4, datetime.date(2021, 4, 21))
('Невропатолог', 'Агафонова Глафира Тимуровна', 13, 8, datetime.date(2021, 11, 14))
('Невропатолог', 'Лебедева Светлана Тимофеевна', 13, 6, datetime.date(2021, 8, 11))
('Невропатолог', 'Алексей Гордеевич Овчинников', 13, 12, datetime.date(2021, 8, 15))
('Невропатолог', 'Агафонова Глафира Тимуровна', 13, 11, datetime.date(2021, 4, 9))
('Невропатолог', 'Агафонова Глафира Тимуровна', 13, 12, datetime.date(2021, 9, 27))
('Невропатолог', 'Лебедева Светлана Тимофеевна', 13, 1, datetime.date(2021, 1, 24))
('Невропатолог', 'Лебедева Светлана Тимофеевна', 13, 11, datetime.date(2021, 12, 28))
('Невропатолог', 'Крюков Андроник Измаилович', 13, 4, datetime.date(2021, 10, 2))
('Невропатолог', 'Лебедева Светлана Тимофеевна', 13, 9, datetime.date(2021, 5, 15))
('Прозектор', 'Крюков Андроник Измаилович', 13, 11, datetime.date(2021, 2, 19))
('Прозектор', 'Крюков Андроник Измаилович', 13, 3, datetime.date(2021, 2, 11))
('Прозектор', 'Крюков Андроник Измаилович', 13, 5, datetime.date(2021, 11, 4))
('Прозектор', 'Крюков Андроник Измаилович', 13, 1, datetime.date(2021, 1, 19))
('Прозектор', 'Алексей Гордеевич Овчинников', 13, 6, datetime.date(2021, 12, 22))
('Прозектор', 'Лебедева Светлана Тимофеевна', 13, 12, datetime.date(2021, 5, 23))
('Прозектор', 'Алексей Гордеевич Овчинников', 13, 10, datetime.date(2021, 11, 10))
('Прозектор', 'Лебедева Светлана Тимофеевна', 13, 8, datetime.date(2021, 7, 26))
('Прозектор', 'Лебедева Светлана Тимофеевна', 13, 9, datetime.date(2021, 5, 10))
('Прозектор', 'Лебедева Светлана Тимофеевна', 13, 6, datetime.date(2021, 8, 6))
('Прозектор', 'Алексей Гордеевич Овчинников', 13, 4, datetime.date(2021, 8, 6))
('Прозектор', 'Лебедева Светлана Тимофеевна', 13, 11, datetime.date(2021, 10, 27))
('Прозектор', 'Алексей Гордеевич Овчинников', 13, 6, datetime.date(2021, 5, 1))
('Прозектор', 'Лебедева Светлана Тимофеевна', 13, 1, datetime.date(2021, 3, 25))
('Прозектор', 'Алексей Гордеевич Овчинников', 13, 2, datetime.date(2021, 12, 17))
('Прозектор', 'Алексей Гордеевич Овчинников', 13, 10, datetime.date(2021, 6, 23))
('Прозектор', 'Алексей Гордеевич Овчинников', 13, 4, datetime.date(2021, 5, 11))
('Прозектор', 'Крюков Андроник Измаилович', 13, 9, datetime.date(2021, 1, 20))
('Прозектор', 'Алексей Гордеевич Овчинников', 13, 9, datetime.date(2021, 7, 24))
('Прозектор', 'Лебедева Светлана Тимофеевна', 13, 7, datetime.date(2021, 9, 20))
('Контент-менеджер', 'Алексей Гордеевич Овчинников', 13, 11, datetime.date(2021, 7, 28))
('Контент-менеджер', 'Агафонова Глафира Тимуровна', 13, 6, datetime.date(2021, 10, 24))
('Контент-менеджер', 'Агафонова Глафира Тимуровна', 13, 7, datetime.date(2021, 10, 17))
('Контент-менеджер', 'Алексей Гордеевич Овчинников', 13, 12, datetime.date(2021, 7, 14))
('Контент-менеджер', 'Лебедева Светлана Тимофеевна', 13, 4, datetime.date(2021, 1, 7))
('Контент-менеджер', 'Крюков Андроник Измаилович', 13, 10, datetime.date(2021, 2, 6))
('Контент-менеджер', 'Алексей Гордеевич Овчинников', 13, 2, datetime.date(2021, 12, 26))
('Контент-менеджер', 'Крюков Андроник Измаилович', 13, 6, datetime.date(2021, 7, 7))
('Контент-менеджер', 'Алексей Гордеевич Овчинников', 13, 5, datetime.date(2021, 4, 24))
('Контент-менеджер', 'Алексей Гордеевич Овчинников', 13, 9, datetime.date(2021, 9, 21))
('Контент-менеджер', 'Крюков Андроник Измаилович', 13, 11, datetime.date(2021, 7, 11))
('Контент-менеджер', 'Крюков Андроник Измаилович', 13, 9, datetime.date(2021, 5, 18))
('Контент-менеджер', 'Крюков Андроник Измаилович', 13, 3, datetime.date(2021, 4, 14))
('Контент-менеджер', 'Крюков Андроник Измаилович', 13, 7, datetime.date(2021, 3, 21))
('Контент-менеджер', 'Лебедева Светлана Тимофеевна', 13, 11, datetime.date(2021, 10, 22))
('Контент-менеджер', 'Алексей Гордеевич Овчинников', 13, 7, datetime.date(2021, 2, 20))
('Контент-менеджер', 'Крюков Андроник Измаилович', 13, 12, datetime.date(2021, 1, 12))
('Контент-менеджер', 'Крюков Андроник Измаилович', 13, 7, datetime.date(2021, 4, 17))
('Контент-менеджер', 'Агафонова Глафира Тимуровна', 13, 5, datetime.date(2021, 3, 27))
('Контент-менеджер', 'Крюков Андроник Измаилович', 13, 9, datetime.date(2021, 1, 25))
('Мастер педикюра', 'Лебедева Светлана Тимофеевна', 13, 1, datetime.date(2021, 4, 3))
('Мастер педикюра', 'Крюков Андроник Измаилович', 13, 9, datetime.date(2021, 6, 19))
('Мастер педикюра', 'Алексей Гордеевич Овчинников', 13, 10, datetime.date(2021, 4, 11))
('Мастер педикюра', 'Алексей Гордеевич Овчинников', 13, 10, datetime.date(2021, 12, 17))
('Мастер педикюра', 'Агафонова Глафира Тимуровна', 13, 4, datetime.date(2021, 8, 14))
('Мастер педикюра', 'Агафонова Глафира Тимуровна', 13, 3, datetime.date(2021, 2, 16))
('Мастер педикюра', 'Крюков Андроник Измаилович', 13, 9, datetime.date(2021, 6, 23))
('Мастер педикюра', 'Агафонова Глафира Тимуровна', 13, 9, datetime.date(2021, 2, 6))
('Мастер педикюра', 'Лебедева Светлана Тимофеевна', 13, 10, datetime.date(2021, 11, 3))
('Мастер педикюра', 'Лебедева Светлана Тимофеевна', 13, 1, datetime.date(2021, 10, 4))
('Мастер педикюра', 'Алексей Гордеевич Овчинников', 13, 10, datetime.date(2021, 1, 19))
('Мастер педикюра', 'Лебедева Светлана Тимофеевна', 13, 1, datetime.date(2021, 10, 2))
('Мастер педикюра', 'Крюков Андроник Измаилович', 13, 1, datetime.date(2021, 6, 24))
('Мастер педикюра', 'Агафонова Глафира Тимуровна', 13, 12, datetime.date(2021, 6, 9))
('Мастер педикюра', 'Лебедева Светлана Тимофеевна', 13, 9, datetime.date(2021, 8, 2))
('Мастер педикюра', 'Агафонова Глафира Тимуровна', 13, 12, datetime.date(2021, 5, 17))
('Мастер педикюра', 'Лебедева Светлана Тимофеевна', 13, 9, datetime.date(2021, 12, 20))
('Мастер педикюра', 'Крюков Андроник Измаилович', 13, 1, datetime.date(2021, 3, 6))
('Мастер педикюра', 'Агафонова Глафира Тимуровна', 13, 3, datetime.date(2021, 4, 26))
('Мастер педикюра', 'Лебедева Светлана Тимофеевна', 13, 4, datetime.date(2021, 8, 25))
('Повар', 'Алексей Гордеевич Овчинников', 14, 4, datetime.date(2021, 7, 7))
('Повар', 'Алексей Гордеевич Овчинников', 14, 1, datetime.date(2021, 11, 13))
('Повар', 'Крюков Андроник Измаилович', 14, 1, datetime.date(2021, 5, 13))
('Повар', 'Алексей Гордеевич Овчинников', 14, 4, datetime.date(2021, 5, 4))
('Повар', 'Крюков Андроник Измаилович', 14, 8, datetime.date(2021, 11, 14))
('Повар', 'Лебедева Светлана Тимофеевна', 14, 5, datetime.date(2021, 3, 5))
('Повар', 'Алексей Гордеевич Овчинников', 14, 3, datetime.date(2021, 4, 12))
('Повар', 'Агафонова Глафира Тимуровна', 14, 10, datetime.date(2021, 2, 1))
('Повар', 'Алексей Гордеевич Овчинников', 14, 4, datetime.date(2021, 9, 10))
('Повар', 'Лебедева Светлана Тимофеевна', 14, 9, datetime.date(2021, 6, 21))
('Повар', 'Лебедева Светлана Тимофеевна', 14, 5, datetime.date(2021, 6, 19))
('Повар', 'Крюков Андроник Измаилович', 14, 6, datetime.date(2021, 11, 12))
('Повар', 'Крюков Андроник Измаилович', 14, 4, datetime.date(2021, 1, 6))
('Повар', 'Алексей Гордеевич Овчинников', 14, 5, datetime.date(2021, 7, 21))
('Повар', 'Лебедева Светлана Тимофеевна', 14, 7, datetime.date(2021, 8, 9))
('Повар', 'Алексей Гордеевич Овчинников', 14, 3, datetime.date(2021, 8, 27))
('Повар', 'Крюков Андроник Измаилович', 14, 4, datetime.date(2021, 5, 3))
('Повар', 'Алексей Гордеевич Овчинников', 14, 4, datetime.date(2021, 12, 5))
('Повар', 'Агафонова Глафира Тимуровна', 14, 8, datetime.date(2021, 4, 22))
('Повар', 'Крюков Андроник Измаилович', 14, 7, datetime.date(2021, 6, 12))
('Невропатолог', 'Агафонова Глафира Тимуровна', 14, 8, datetime.date(2021, 8, 11))
('Невропатолог', 'Агафонова Глафира Тимуровна', 14, 7, datetime.date(2021, 5, 9))
('Невропатолог', 'Лебедева Светлана Тимофеевна', 14, 7, datetime.date(2021, 11, 13))
('Невропатолог', 'Алексей Гордеевич Овчинников', 14, 6, datetime.date(2021, 6, 5))
('Невропатолог', 'Крюков Андроник Измаилович', 14, 5, datetime.date(2021, 12, 15))
('Невропатолог', 'Агафонова Глафира Тимуровна', 14, 10, datetime.date(2021, 3, 8))
('Невропатолог', 'Лебедева Светлана Тимофеевна', 14, 2, datetime.date(2021, 7, 15))
('Невропатолог', 'Агафонова Глафира Тимуровна', 14, 2, datetime.date(2021, 7, 8))
('Невропатолог', 'Агафонова Глафира Тимуровна', 14, 9, datetime.date(2021, 9, 18))
('Невропатолог', 'Крюков Андроник Измаилович', 14, 2, datetime.date(2021, 2, 6))
('Невропатолог', 'Лебедева Светлана Тимофеевна', 14, 7, datetime.date(2021, 11, 1))
('Невропатолог', 'Агафонова Глафира Тимуровна', 14, 1, datetime.date(2021, 9, 15))
('Невропатолог', 'Агафонова Глафира Тимуровна', 14, 4, datetime.date(2021, 5, 15))
('Невропатолог', 'Лебедева Светлана Тимофеевна', 14, 8, datetime.date(2021, 6, 28))
('Невропатолог', 'Алексей Гордеевич Овчинников', 14, 1, datetime.date(2021, 4, 21))
('Невропатолог', 'Лебедева Светлана Тимофеевна', 14, 10, datetime.date(2021, 1, 2))
('Невропатолог', 'Агафонова Глафира Тимуровна', 14, 12, datetime.date(2021, 8, 3))
('Невропатолог', 'Крюков Андроник Измаилович', 14, 9, datetime.date(2021, 4, 11))
